,name,rmsd,time
0,6qqw,0.8659581923563582,9.162735939025879
1,6d08,0.5307286486998083,48.64086723327637
2,6jap,0.5758284013715258,6.258837461471558
3,6np2,6.464588712811237,7.597627639770508
4,6uvp,5.900586131534069,6.35881781578064
5,6oxq,7.759005911307667,16.317357063293457
6,6jsn,5.556504826089234,8.723536491394043
7,6hzb,,31.601319074630737
8,6qrc,1.8652145542358747,6.696268558502197
9,6oio,9.455353205459858,6.549439191818237
10,6jag,0.5073276961731421,6.577548503875732
11,6moa,0.38717734954410754,6.673367261886597
12,6hld,11.401186868041414,83.94834542274475
13,6i9a,8.689224142330094,11.038869857788086
14,6e4c,,4.747594118118286
15,6g24,7.2505641633944595,4.011650800704956
16,6jb4,6.445489474447801,6.493441820144653
17,6s55,0.2577992713056308,8.641111612319946
18,6seo,15.349005755879755,131.30569791793823
19,6dyz,0.8823688158999784,7.168680191040039
20,5zk5,14.525436582339378,190.0777621269226
21,6jid,10.423251319366077,6.3512489795684814
22,5ze6,12.144887026234539,8.20315670967102
23,6qlu,1.0568716923986319,6.358735799789429
24,6a6k,5.24752191375073,10.505061149597168
25,6qgf,0.48850425817633375,8.351848840713501
26,6e3z,5.749831519270804,7.632669925689697
27,6te6,6.845979063928694,7.304285764694214
28,6pka,,12.856144666671753
29,6g2o,7.964590759289705,5.480138778686523
30,6jsf,7.720493067940752,9.236958503723145
31,5zxk,5.713554964584947,4.265094757080078
32,6qxd,9.894318530276424,6.989168405532837
33,6n97,7.635292525268994,14.2453134059906
34,6jt3,5.665360952678825,7.7616941928863525
35,6qtr,19.31738713830273,48.11065721511841
36,6oy1,10.278599551698958,15.671718835830688
37,6n96,9.574785433458766,5.681541681289673
38,6qzh,6.82604618244328,10.698759078979492
39,6qqz,0.8993988501586307,6.093603134155273
40,6qmt,1.4883283687860462,5.771738052368164
41,6ibx,0.8194005719410383,12.31139326095581
42,6hmt,8.601673224547929,9.381993055343628
43,5zk7,5.821105001789648,9.077207803726196
44,6k3l,2.131797269911002,5.622341871261597
45,6cjs,1.1149944341723388,8.894835472106934
46,6n9l,5.163406523403511,6.301375389099121
47,6ibz,9.467082831691357,10.53020715713501
48,6ott,5.061400650299988,10.549232482910156
49,6gge,10.715352694848638,5.3587846755981445
50,6hot,0.6881080527850928,3.8547468185424805
51,6e3p,,4.790092706680298
52,6md6,4.523152320745639,5.859497547149658
53,6hlb,8.922748424859536,74.86765146255493
54,6fe5,8.231783226934374,6.158472061157227
55,6uwp,9.124666337887527,8.653754711151123
56,6npp,7.4116325431409145,5.1674840450286865
57,6g2f,8.014285263931317,5.578401803970337
58,6mo7,0.9746078033600855,6.440059185028076
59,6bqd,0.8159934068361094,5.606273174285889
60,6nsv,10.376038042265721,14.387063026428223
61,6i76,0.3758137097611588,7.095146894454956
62,6n53,1.354898456005821,5.8298516273498535
63,6g2c,8.450044811466356,5.189496994018555
64,6eeb,7.7916852667633005,5.16075873374939
65,6n0m,3.2103081757571723,4.513743162155151
66,6uvy,6.773677115619453,7.08875584602356
67,6ovz,6.3927510789286055,4.117162466049194
68,6olx,8.297157087866948,6.761383533477783
69,6v5l,7.459148747912073,5.600661516189575
70,6hhg,14.081996885477878,12.586678504943848
71,5zcu,8.325646717986974,6.080986261367798
72,6dz2,9.794137966150977,11.214447975158691
73,6mjq,16.47768003079266,41.532182931900024
74,6efk,5.9847440119765265,9.865382432937622
75,6s9w,16.449787182731054,11.889779090881348
76,6gdy,2.4292486904390826,3.1860625743865967
77,6kqi,4.2991694374439176,9.134687185287476
78,6ueg,8.845443292761226,7.9205381870269775
79,6oxt,,16.371192932128906
80,6oy0,,16.44991421699524
81,6qr7,1.5986619909444033,8.878685474395752
82,6i41,0.9003990604643625,10.055992364883423
83,6cyg,5.616892181857216,4.885120153427124
84,6qmr,8.58567092186577,5.489625930786133
85,6g27,7.735992127710576,5.086287975311279
86,6ggb,6.062825908765647,5.3815531730651855
87,6g3c,3.096230533607176,6.325239181518555
88,6n4e,4.26589325889623,6.612873792648315
89,6fcj,0.6384723173325534,4.422419309616089
90,6quv,2.6954101015215874,4.9424638748168945
91,6iql,8.997667610819072,6.286069631576538
92,6i74,0.6222806015446918,5.836196660995483
93,6qr4,1.6833706187289834,6.872296571731567
94,6rnu,8.676147037772738,4.092532396316528
